,team_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
478,9879,2/22/10 0:00,60,1,,0,70,2,1,70,2,70,2,50,1,1,40,1,35,1,40,1,0
479,9879,2/22/11 0:00,50,1,,0,55,1,1,45,1,55,1,40,1,1,45,1,35,1,50,1,0
480,9879,2/22/12 0:00,48,1,,0,45,1,1,38,1,62,1,54,1,1,38,1,38,1,62,1,0
481,9879,9/20/13 0:00,52,1,,0,49,1,1,49,1,56,1,59,1,1,39,1,39,1,57,1,0
482,9879,9/19/14 0:00,52,1,34.0,1,56,1,1,58,1,41,1,54,1,1,29,0,28,0,39,1,0
483,9879,9/10/15 0:00,52,1,34.0,1,48,1,1,39,1,54,1,59,1,1,29,0,30,0,39,1,0
484,9987,2/22/10 0:00,45,1,,0,45,1,1,50,1,35,1,60,1,1,70,2,65,1,70,2,0
485,9987,2/22/11 0:00,66,1,,0,52,1,1,65,1,66,1,51,1,1,48,1,47,1,54,1,1
486,9987,2/22/12 0:00,53,1,,0,55,1,1,55,1,48,1,56,1,1,47,1,45,1,55,1,0
487,9987,9/20/13 0:00,58,1,,0,38,1,1,67,2,48,1,56,1,1,47,1,45,1,55,1,0
488,9987,9/19/14 0:00,58,1,52.0,1,38,1,1,67,2,48,1,56,1,1,47,1,45,1,55,1,0
489,9987,9/10/15 0:00,58,1,52.0,1,38,1,1,30,0,69,2,56,1,1,36,1,57,1,70,2,0
490,10233,2/22/10 0:00,70,2,,0,50,1,1,70,2,40,1,65,1,1,40,1,65,1,30,0,0
491,10233,2/22/11 0:00,65,1,,0,35,1,1,50,1,50,1,50,1,0,54,1,65,1,35,1,0
492,10233,2/22/12 0:00,50,1,,0,50,1,1,50,1,50,1,50,1,1,45,1,45,1,50,1,0
493,10233,9/20/13 0:00,64,1,,0,38,1,1,66,1,67,2,49,1,1,46,1,47,1,53,1,1
494,10233,9/19/14 0:00,64,1,52.0,1,68,2,1,66,1,53,1,49,1,1,23,0,47,1,53,1,0
495,10233,9/10/15 0:00,64,1,52.0,1,68,2,1,66,1,45,1,23,0,1,27,0,47,1,53,1,0
496,9991,2/22/10 0:00,70,2,,0,65,1,1,60,1,50,1,60,1,1,45,1,50,1,40,1,0
497,9991,2/22/11 0:00,55,1,,0,55,1,1,54,1,74,2,56,1,1,61,1,39,1,38,1,0
498,9991,2/22/12 0:00,50,1,,0,47,1,1,55,1,66,1,47,1,1,48,1,45,1,52,1,0
499,9991,9/20/13 0:00,50,1,,0,37,1,1,28,0,66,1,34,1,0,50,1,53,1,40,1,0
500,9991,9/19/14 0:00,50,1,55.0,1,37,1,1,28,0,66,1,34,1,1,55,1,59,1,52,1,0
501,9991,9/10/15 0:00,50,1,55.0,1,37,1,1,42,1,66,1,34,1,1,49,1,54,1,52,1,0
502,8305,2/22/10 0:00,30,0,,0,35,1,1,35,1,50,1,70,2,0,40,1,30,0,50,1,1
503,8305,2/22/11 0:00,54,1,,0,45,1,1,38,1,54,1,57,1,1,59,1,39,1,66,1,0
504,8305,2/22/12 0:00,25,0,,0,40,1,1,58,1,42,1,52,1,1,49,1,45,1,47,1,0
505,8305,9/20/13 0:00,29,0,,0,40,1,1,58,1,42,1,52,1,1,49,1,45,1,47,1,0
506,8305,9/19/14 0:00,35,1,42.0,1,40,1,1,58,1,42,1,52,1,1,49,1,45,1,47,1,0
507,8305,9/10/15 0:00,34,1,41.0,1,38,1,1,55,1,39,1,49,1,1,43,1,42,1,49,1,0
508,6391,9/20/13 0:00,61,1,,0,52,1,1,55,1,66,1,58,1,1,47,1,46,1,53,1,0
509,6391,9/10/15 0:00,48,1,53.0,1,52,1,1,55,1,53,1,55,1,1,42,1,46,1,53,1,0
510,9764,2/22/12 0:00,46,1,,0,41,1,1,54,1,52,1,46,1,1,39,1,57,1,53,1,0
511,9764,9/20/13 0:00,46,1,,0,41,1,1,54,1,52,1,46,1,1,39,1,57,1,53,1,0
512,9764,9/19/14 0:00,65,1,67.0,2,41,1,1,54,1,47,1,46,1,0,39,1,40,1,53,1,0
513,9764,9/10/15 0:00,68,2,67.0,2,41,1,1,54,1,47,1,46,1,0,39,1,40,1,53,1,0
514,8569,2/22/10 0:00,30,0,,0,50,1,1,45,1,40,1,70,2,1,65,1,70,2,65,1,0
515,8569,2/22/11 0:00,47,1,,0,27,0,1,45,1,51,1,54,1,1,48,1,60,1,37,1,0
516,8569,2/22/12 0:00,52,1,,0,67,2,1,52,1,73,2,50,1,1,47,1,45,1,35,1,0
517,8569,9/20/13 0:00,52,1,,0,43,1,1,52,1,37,1,50,1,1,47,1,45,1,40,1,0
518,8569,9/10/15 0:00,52,1,48.0,1,43,1,1,52,1,37,1,50,1,1,47,1,45,1,40,1,0
519,6433,9/19/14 0:00,55,1,47.0,1,42,1,1,37,1,42,1,53,1,1,43,1,47,1,51,1,0
520,6433,9/10/15 0:00,58,1,38.0,1,64,1,1,37,1,42,1,52,1,1,43,1,47,1,51,1,0
521,8019,9/10/15 0:00,41,1,40.0,1,59,1,1,41,1,44,1,54,1,1,52,1,47,1,50,1,0
522,8020,2/22/10 0:00,30,0,,0,50,1,1,45,1,35,1,70,2,1,60,1,70,2,55,1,0
523,8020,2/22/11 0:00,46,1,,0,38,1,1,36,1,33,0,53,1,1,53,1,54,1,55,1,0
524,7878,2/22/11 0:00,53,1,,0,52,1,1,54,1,59,1,55,1,1,54,1,49,1,67,2,0
525,7878,2/22/12 0:00,48,1,,0,37,1,1,72,2,76,2,52,1,1,49,1,45,1,68,2,0
526,7878,9/20/13 0:00,52,1,,0,37,1,1,72,2,76,2,52,1,1,49,1,45,1,68,2,0
527,7878,9/19/14 0:00,52,1,62.0,1,37,1,1,67,2,68,2,52,1,1,49,1,45,1,64,1,0
528,7878,9/10/15 0:00,57,1,50.0,1,59,1,1,61,1,63,1,51,1,1,48,1,45,1,62,1,0
529,9956,2/22/10 0:00,30,0,,0,50,1,1,55,1,70,2,55,1,1,40,1,60,1,60,1,0
530,9956,2/22/11 0:00,67,2,,0,53,1,1,55,1,66,1,63,1,1,43,1,48,1,62,1,0
531,9956,2/22/12 0:00,50,1,,0,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,0
532,9956,9/20/13 0:00,50,1,,0,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,0
533,9956,9/19/14 0:00,50,1,60.0,1,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,0
534,9956,9/10/15 0:00,50,1,60.0,1,54,1,1,52,1,54,1,46,1,1,36,1,43,1,47,1,0
535,9855,2/22/10 0:00,70,2,,0,70,2,1,65,1,60,1,70,2,1,70,2,55,1,70,2,0
536,9855,2/22/11 0:00,50,1,,0,50,1,1,50,1,50,1,50,1,1,45,1,45,1,50,1,0
537,8357,2/22/10 0:00,55,1,,0,45,1,1,30,0,70,2,70,2,1,40,1,55,1,60,1,0
538,8357,2/22/11 0:00,59,1,,0,40,1,1,56,1,54,1,48,1,1,59,1,46,1,53,1,0
539,8357,2/22/12 0:00,68,2,,0,45,1,1,54,1,44,1,43,1,1,48,1,56,1,66,1,0
540,8357,9/20/13 0:00,57,1,,0,53,1,1,54,1,49,1,46,1,1,36,1,56,1,33,0,0
541,8357,9/19/14 0:00,66,1,60.0,1,38,1,1,56,1,40,1,52,1,1,49,1,48,1,62,1,0
542,8357,9/10/15 0:00,54,1,60.0,1,53,1,1,54,1,49,1,46,1,1,48,1,56,1,66,1,0
543,9747,2/22/10 0:00,35,1,,0,30,0,1,45,1,55,1,70,2,1,30,0,65,1,30,0,1
544,9747,2/22/12 0:00,52,1,,0,48,1,1,53,1,49,1,48,1,1,33,0,43,1,49,1,0
545,9747,9/20/13 0:00,52,1,,0,48,1,1,53,1,49,1,59,1,1,46,1,43,1,49,1,0
546,9747,9/19/14 0:00,63,1,58.0,1,48,1,1,53,1,49,1,48,1,1,43,1,47,1,49,1,0
547,9747,9/10/15 0:00,63,1,37.0,1,58,1,1,42,1,56,1,36,1,1,49,1,47,1,49,1,0
548,9790,2/22/10 0:00,70,2,,0,60,1,1,70,2,60,1,70,2,1,70,2,45,1,60,1,0
549,9790,2/22/11 0:00,52,1,,0,29,0,1,61,1,58,1,54,1,1,60,1,55,1,52,1,0
550,9790,2/22/12 0:00,46,1,,0,40,1,1,60,1,55,1,39,1,1,55,1,47,1,48,1,0
551,9790,9/20/13 0:00,34,1,,0,38,1,1,34,1,59,1,48,1,1,45,1,35,1,58,1,0
552,9790,9/19/14 0:00,45,1,61.0,1,58,1,1,60,1,73,2,62,1,1,45,1,32,0,63,1,0
553,9790,9/10/15 0:00,42,1,56.0,1,52,1,1,62,1,58,1,47,1,1,44,1,41,1,49,1,0
554,8429,2/22/10 0:00,70,2,,0,70,2,1,70,2,70,2,60,1,1,60,1,65,1,70,2,0
555,8429,2/22/11 0:00,66,1,,0,52,1,1,52,1,53,1,34,1,1,46,1,47,1,52,1,0
556,8429,9/10/15 0:00,48,1,48.0,1,47,1,0,73,2,53,1,71,2,1,55,1,48,1,52,1,0
557,9904,2/22/10 0:00,55,1,,0,70,2,1,65,1,45,1,65,1,1,70,2,70,2,70,2,0
558,9904,2/22/11 0:00,55,1,,0,56,1,1,55,1,43,1,53,1,1,39,1,37,1,53,1,0
559,9904,2/22/12 0:00,65,1,,0,58,1,1,63,1,44,1,64,1,1,39,1,45,1,47,1,0
560,9904,9/20/13 0:00,78,2,,0,58,1,1,66,1,39,1,41,1,1,39,1,48,1,47,1,0
561,9904,9/19/14 0:00,48,1,55.0,1,38,1,1,38,1,51,1,40,1,1,37,1,48,1,56,1,0
562,9904,9/10/15 0:00,48,1,55.0,1,41,1,1,38,1,51,1,40,1,1,35,1,50,1,61,1,0
563,9860,2/22/10 0:00,70,2,,0,70,2,1,70,2,70,2,70,2,1,60,1,70,2,70,2,0
564,9860,2/22/11 0:00,66,1,,0,53,1,1,53,1,68,2,66,1,1,56,1,68,2,66,1,0
565,9860,2/22/12 0:00,55,1,,0,62,1,1,55,1,60,1,60,1,1,50,1,52,1,57,1,0
566,9860,9/20/13 0:00,52,1,,0,53,1,1,59,1,60,1,64,1,1,52,1,53,1,57,1,0
567,9860,9/19/14 0:00,55,1,51.0,1,62,1,1,55,1,61,1,60,1,1,49,1,52,1,57,1,0
568,9791,2/22/10 0:00,30,0,,0,45,1,1,31,0,43,1,59,1,1,30,0,30,0,30,0,0
569,9791,2/22/11 0:00,69,2,,0,45,1,1,40,1,70,2,45,1,1,36,1,66,1,34,1,0
570,9791,2/22/12 0:00,43,1,,0,27,0,1,55,1,58,1,60,1,1,33,0,43,1,47,1,0
571,9791,9/20/13 0:00,39,1,,0,32,0,1,40,1,42,1,66,1,0,47,1,43,1,47,1,0
572,9791,9/19/14 0:00,46,1,55.0,1,32,0,1,48,1,58,1,59,1,1,60,1,62,1,47,1,0
573,9791,9/10/15 0:00,50,1,36.0,1,61,1,1,48,1,58,1,59,1,1,60,1,62,1,47,1,0
574,10278,2/22/10 0:00,40,1,,0,30,0,1,50,1,35,1,70,2,1,35,1,35,1,50,1,0
575,10278,2/22/11 0:00,54,1,,0,55,1,1,53,1,40,1,59,1,1,48,1,58,1,53,1,0
576,10278,2/22/12 0:00,53,1,,0,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,0
577,10278,9/20/13 0:00,53,1,,0,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,0
578,10278,9/19/14 0:00,53,1,47.0,1,54,1,1,60,1,58,1,60,1,1,50,1,52,1,58,1,0
579,8177,2/22/10 0:00,60,1,,0,50,1,1,45,1,55,1,55,1,1,55,1,30,0,55,1,0
580,8177,2/22/11 0:00,59,1,,0,43,1,1,56,1,50,1,66,1,1,50,1,43,1,55,1,0
581,8177,2/22/12 0:00,48,1,,0,45,1,1,45,1,51,1,46,1,1,50,1,50,1,55,1,0
582,8177,9/20/13 0:00,40,1,,0,55,1,1,63,1,46,1,63,1,1,50,1,38,1,55,1,0
583,8177,9/19/14 0:00,68,2,52.0,1,55,1,1,51,1,59,1,59,1,1,41,1,60,1,51,1,0
584,8177,9/10/15 0:00,47,1,44.0,1,55,1,1,59,1,68,2,45,1,1,50,1,45,1,57,1,0
585,10251,2/22/10 0:00,70,2,,0,70,2,1,60,1,70,2,70,2,1,60,1,70,2,70,2,0
586,10251,2/22/11 0:00,48,1,,0,51,1,1,52,1,64,1,52,1,1,47,1,47,1,51,1,0
587,10251,2/22/12 0:00,55,1,,0,44,1,1,46,1,48,1,44,1,1,42,1,40,1,40,1,0
588,10251,9/20/13 0:00,60,1,,0,46,1,1,58,1,48,1,44,1,1,47,1,46,1,60,1,0
589,10251,9/19/14 0:00,55,1,49.0,1,44,1,1,47,1,43,1,49,1,1,43,1,41,1,40,1,0
590,8226,2/22/10 0:00,70,2,,0,30,0,1,70,2,55,1,55,1,1,65,1,70,2,65,1,1
591,8226,2/22/11 0:00,75,2,,0,35,1,1,72,2,51,1,68,2,0,68,2,50,1,52,1,0
592,8226,2/22/12 0:00,61,1,,0,53,1,1,42,1,62,1,54,1,1,47,1,59,1,40,1,0
593,8226,9/20/13 0:00,32,0,,0,53,1,1,36,1,62,1,64,1,1,47,1,52,1,45,1,0
594,8226,9/19/14 0:00,68,2,49.0,1,63,1,1,68,2,38,1,55,1,0,56,1,57,1,54,1,0
595,8226,9/10/15 0:00,69,2,49.0,1,53,1,1,66,1,62,1,59,1,1,63,1,61,1,38,1,0
596,8667,2/22/10 0:00,65,1,,0,60,1,1,70,2,70,2,55,1,1,70,2,70,2,70,2,0
597,8667,2/22/11 0:00,49,1,,0,52,1,1,64,1,64,1,37,1,1,46,1,46,1,67,2,0
598,8667,2/22/12 0:00,61,1,,0,48,1,1,38,1,60,1,54,1,1,38,1,42,1,46,1,0
599,8667,9/20/13 0:00,63,1,,0,48,1,1,38,1,60,1,54,1,1,34,1,37,1,46,1,0
600,8667,9/19/14 0:00,56,1,35.0,1,51,1,1,54,1,60,1,48,1,1,38,1,37,1,46,1,0
601,8667,9/10/15 0:00,56,1,40.0,1,55,1,1,54,1,49,1,56,1,1,38,1,37,1,46,1,0
602,8234,2/22/11 0:00,47,1,,0,54,1,1,54,1,51,1,46,1,1,37,1,50,1,53,1,0
603,8234,2/22/12 0:00,55,1,,0,46,1,1,47,1,53,1,51,1,1,33,0,42,1,49,1,0
604,8234,9/20/13 0:00,55,1,,0,46,1,1,47,1,53,1,51,1,1,33,0,42,1,49,1,0
605,8234,9/19/14 0:00,54,1,59.0,1,47,1,1,53,1,33,0,52,1,1,42,1,36,1,49,1,0
606,8234,9/10/15 0:00,55,1,51.0,1,46,1,1,47,1,53,1,51,1,1,37,1,48,1,49,1,0
607,8636,2/22/10 0:00,55,1,,0,55,1,0,50,1,55,1,70,2,1,50,1,60,1,55,1,0
608,8636,2/22/11 0:00,55,1,,0,50,1,0,50,1,55,1,65,1,1,50,1,60,1,55,1,0
609,8636,2/22/12 0:00,45,1,,0,50,1,1,65,1,50,1,65,1,1,35,1,55,1,35,1,0
610,8636,9/20/13 0:00,67,2,,0,67,2,1,68,2,52,1,66,1,0,36,1,57,1,38,1,0
611,8636,9/19/14 0:00,67,2,48.0,1,67,2,1,68,2,69,2,66,1,1,23,0,57,1,34,1,0
612,8636,9/10/15 0:00,58,1,69.0,2,54,1,1,56,1,60,1,53,1,1,47,1,49,1,63,1,0
613,8066,2/22/11 0:00,36,1,,0,67,2,1,66,1,37,1,51,1,1,37,1,57,1,36,1,0
614,8066,2/22/12 0:00,61,1,,0,59,1,1,48,1,52,1,54,1,1,40,1,40,1,46,1,0
615,8066,9/20/13 0:00,35,1,,0,54,1,1,56,1,54,1,61,1,1,47,1,46,1,46,1,0
616,8066,9/19/14 0:00,61,1,49.0,1,59,1,1,50,1,57,1,55,1,1,43,1,41,1,46,1,0
617,8066,9/10/15 0:00,48,1,47.0,1,32,0,1,57,1,48,1,69,2,0,44,1,44,1,51,1,0
618,1957,2/22/10 0:00,30,0,,0,50,1,1,45,1,35,1,70,2,1,70,2,70,2,70,2,0
619,1957,2/22/11 0:00,33,0,,0,52,1,1,48,1,39,1,64,1,1,32,0,56,1,52,1,0
620,1957,2/22/12 0:00,58,1,,0,69,2,1,53,1,42,1,68,2,1,40,1,50,1,51,1,0
621,1957,9/20/13 0:00,58,1,,0,69,2,1,53,1,42,1,68,2,1,40,1,50,1,51,1,0
622,1957,9/19/14 0:00,38,1,54.0,1,38,1,1,53,1,27,0,66,1,1,57,1,56,1,49,1,0
623,1957,9/10/15 0:00,66,1,54.0,1,38,1,1,53,1,33,0,66,1,1,57,1,56,1,49,1,0
624,9885,2/22/10 0:00,45,1,,0,35,1,0,45,1,55,1,70,2,0,50,1,35,1,70,2,1
625,9885,2/22/11 0:00,65,1,,0,50,1,1,50,1,77,2,50,1,1,55,1,55,1,35,1,0
626,9885,2/22/12 0:00,50,1,,0,35,1,1,65,1,65,1,50,1,1,35,1,55,1,35,1,0
627,9885,9/20/13 0:00,39,1,,0,33,0,1,51,1,63,1,72,2,0,66,1,67,2,36,1,0
628,9885,9/19/14 0:00,26,0,47.0,1,24,0,1,64,1,53,1,72,2,1,23,0,67,2,36,1,0
629,9885,9/10/15 0:00,50,1,35.0,1,20,0,1,65,1,50,1,80,2,1,35,1,65,1,35,1,0
630,8350,2/22/10 0:00,45,1,,0,55,1,1,45,1,70,2,70,2,1,70,2,70,2,70,2,0
631,8350,2/22/11 0:00,48,1,,0,42,1,1,49,1,68,2,53,1,1,38,1,48,1,53,1,0
632,8350,2/22/12 0:00,38,1,,0,54,1,1,43,1,49,1,64,1,1,37,1,51,1,53,1,0
633,8350,9/20/13 0:00,61,1,,0,54,1,1,43,1,62,1,56,1,1,48,1,50,1,53,1,0
634,8350,9/19/14 0:00,66,1,48.0,1,53,1,1,54,1,69,2,51,1,1,47,1,47,1,49,1,0
635,8350,9/10/15 0:00,49,1,54.0,1,52,1,1,49,1,54,1,64,1,1,41,1,51,1,53,1,0
636,8295,2/22/10 0:00,70,2,,0,35,1,1,70,2,65,1,70,2,1,65,1,40,1,65,1,0
637,8295,2/22/11 0:00,53,1,,0,55,1,1,71,2,56,1,56,1,1,52,1,46,1,47,1,0
638,8295,2/22/12 0:00,54,1,,0,47,1,1,53,1,44,1,49,1,1,34,1,46,1,39,1,0
639,8295,9/19/14 0:00,56,1,55.0,1,53,1,1,53,1,46,1,49,1,1,32,0,46,1,37,1,0
640,8295,9/10/15 0:00,54,1,52.0,1,47,1,1,53,1,44,1,49,1,1,34,1,46,1,39,1,0
641,8597,2/22/10 0:00,70,2,,0,70,2,1,70,2,70,2,65,1,1,60,1,70,2,70,2,0
642,8597,2/22/11 0:00,36,1,,0,36,1,1,37,1,52,1,51,1,1,48,1,43,1,48,1,0
643,8597,2/22/12 0:00,56,1,,0,61,1,1,55,1,48,1,46,1,1,43,1,43,1,52,1,0
644,8597,9/20/13 0:00,53,1,,0,54,1,1,55,1,50,1,49,1,1,47,1,49,1,52,1,0
645,8597,9/19/14 0:00,56,1,50.0,1,61,1,1,56,1,48,1,46,1,1,44,1,44,1,52,1,0
646,8597,9/10/15 0:00,50,1,48.0,1,60,1,1,49,1,62,1,47,1,1,46,1,46,1,52,1,0
647,8245,2/22/10 0:00,30,0,,0,45,1,1,45,1,35,1,70,2,1,50,1,70,2,50,1,0
648,8245,2/22/11 0:00,67,2,,0,66,1,1,49,1,49,1,69,2,1,57,1,48,1,67,2,0
649,8245,2/22/12 0:00,75,2,,0,62,1,1,48,1,53,1,68,2,1,58,1,43,1,65,1,0
650,8245,9/20/13 0:00,70,2,,0,50,1,1,48,1,53,1,68,2,1,58,1,43,1,60,1,0
651,8245,9/19/14 0:00,73,2,69.0,2,50,1,1,64,1,53,1,36,1,1,30,0,43,1,62,1,0
652,8245,9/10/15 0:00,59,1,69.0,2,50,1,1,64,1,53,1,36,1,1,30,0,43,1,62,1,0
653,8571,2/22/10 0:00,50,1,,0,60,1,1,50,1,50,1,50,1,1,60,1,60,1,65,1,0
654,8571,2/22/11 0:00,38,1,,0,65,1,0,38,1,69,2,52,1,1,34,1,57,1,47,1,0
655,8571,2/22/12 0:00,31,0,,0,47,1,1,37,1,67,2,50,1,1,46,1,45,1,52,1,0
656,8571,9/20/13 0:00,42,1,,0,40,1,1,37,1,67,2,30,0,1,46,1,45,1,52,1,0
657,8571,9/19/14 0:00,42,1,40.0,1,47,1,1,37,1,67,2,30,0,1,46,1,45,1,52,1,0
658,8571,9/10/15 0:00,42,1,40.0,1,47,1,1,37,1,67,2,30,0,1,46,1,45,1,52,1,0
659,8203,2/22/10 0:00,65,1,,0,60,1,1,50,1,40,1,50,1,1,60,1,70,2,60,1,0
660,8203,2/22/11 0:00,67,2,,0,57,1,1,47,1,47,1,52,1,1,48,1,61,1,48,1,0
661,8203,2/22/12 0:00,52,1,,0,54,1,1,47,1,53,1,50,1,1,52,1,60,1,48,1,0
662,8203,9/20/13 0:00,52,1,,0,33,0,1,47,1,53,1,50,1,0,42,1,60,1,52,1,0
663,8203,9/19/14 0:00,52,1,42.0,1,40,1,1,47,1,53,1,50,1,1,42,1,51,1,52,1,0
664,8203,9/10/15 0:00,52,1,42.0,1,40,1,1,47,1,53,1,50,1,1,42,1,51,1,52,1,0
665,8306,2/22/10 0:00,30,0,,0,30,0,1,45,1,40,1,70,2,1,35,1,45,1,45,1,1
666,8306,2/22/11 0:00,54,1,,0,56,1,1,67,2,61,1,59,1,1,48,1,56,1,67,2,0
667,8306,2/22/12 0:00,48,1,,0,44,1,1,53,1,42,1,53,1,1,53,1,39,1,57,1,0
668,8306,9/20/13 0:00,48,1,,0,44,1,1,53,1,42,1,53,1,1,53,1,39,1,57,1,0
669,8306,9/19/14 0:00,48,1,55.0,1,44,1,1,53,1,42,1,53,1,1,53,1,39,1,57,1,0
670,8306,9/10/15 0:00,48,1,55.0,1,44,1,1,53,1,42,1,53,1,1,53,1,39,1,57,1,0
671,7730,2/22/10 0:00,30,0,,0,60,1,1,40,1,60,1,60,1,1,55,1,60,1,50,1,0
672,7730,2/22/12 0:00,37,1,,0,49,1,1,52,1,60,1,48,1,1,43,1,43,1,55,1,0
673,7730,9/20/13 0:00,51,1,,0,49,1,1,52,1,60,1,48,1,1,43,1,43,1,55,1,0
674,7730,9/19/14 0:00,37,1,55.0,1,49,1,1,52,1,60,1,52,1,1,46,1,44,1,55,1,0
675,8543,2/22/10 0:00,60,1,,0,50,1,1,50,1,40,1,70,2,1,55,1,50,1,70,2,0
676,8543,2/22/11 0:00,60,1,,0,35,1,0,50,1,35,1,51,1,1,45,1,50,1,35,1,0
677,8543,2/22/12 0:00,45,1,,0,50,1,1,65,1,50,1,50,1,1,35,1,45,1,50,1,0
678,8543,9/20/13 0:00,51,1,,0,54,1,1,68,2,52,1,69,2,0,59,1,53,1,54,1,0
679,8543,9/19/14 0:00,49,1,69.0,2,54,1,1,68,2,63,1,69,2,1,59,1,53,1,54,1,0
680,8543,9/10/15 0:00,68,2,65.0,1,55,1,1,68,2,80,2,72,2,0,59,1,66,1,65,1,0
681,9746,2/22/10 0:00,55,1,,0,45,1,1,40,1,50,1,65,1,1,30,0,70,2,30,0,0
682,9746,2/22/11 0:00,50,1,,0,50,1,1,65,1,50,1,65,1,1,45,1,45,1,65,1,0
683,9746,2/22/12 0:00,46,1,,0,52,1,1,49,1,54,1,52,1,1,47,1,55,1,66,1,0
684,9746,9/20/13 0:00,46,1,,0,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,0
685,9746,9/19/14 0:00,46,1,56.0,1,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,0
686,9746,9/10/15 0:00,46,1,56.0,1,52,1,1,49,1,54,1,52,1,1,47,1,55,1,52,1,0
687,8682,2/22/10 0:00,70,2,,0,45,1,1,65,1,60,1,65,1,1,70,2,60,1,70,2,0
688,8682,2/22/11 0:00,65,1,,0,50,1,1,65,1,65,1,65,1,1,60,1,55,1,35,1,0
689,8682,2/22/12 0:00,58,1,,0,47,1,1,49,1,68,2,50,1,1,47,1,44,1,51,1,0
690,8682,9/20/13 0:00,58,1,,0,47,1,1,49,1,68,2,50,1,1,47,1,44,1,51,1,0
691,9888,2/22/10 0:00,40,1,,0,30,0,1,45,1,60,1,70,2,1,30,0,70,2,65,1,0
692,9888,2/22/11 0:00,50,1,,0,50,1,1,50,1,60,1,52,1,1,30,0,55,1,65,1,0
693,9888,2/22/12 0:00,45,1,,0,50,1,1,50,1,50,1,35,1,1,35,1,55,1,50,1,0
694,2182,2/22/10 0:00,40,1,,0,35,1,1,45,1,40,1,70,2,1,60,1,55,1,45,1,0
695,2182,2/22/11 0:00,64,1,,0,57,1,1,68,2,48,1,70,2,1,59,1,37,1,48,1,0
696,2182,2/22/12 0:00,67,2,,0,54,1,1,56,1,62,1,67,2,1,47,1,47,1,63,1,0
697,2182,9/20/13 0:00,67,2,,0,54,1,1,56,1,62,1,67,2,1,47,1,47,1,63,1,0
698,2182,9/19/14 0:00,67,2,55.0,1,54,1,1,56,1,62,1,67,2,1,47,1,47,1,63,1,0
699,2182,9/10/15 0:00,57,1,50.0,1,40,1,0,59,1,70,2,67,2,0,50,1,58,1,45,1,0
700,8030,2/22/10 0:00,30,0,,0,45,1,1,45,1,35,1,70,2,1,70,2,70,2,65,1,0
701,8030,2/22/11 0:00,63,1,,0,37,1,1,68,2,30,0,52,1,1,46,1,60,1,47,1,0
702,8030,2/22/12 0:00,44,1,,0,52,1,1,50,1,53,1,68,2,1,49,1,48,1,65,1,0
703,8030,9/20/13 0:00,44,1,,0,52,1,1,50,1,53,1,68,2,1,49,1,59,1,60,1,0
704,8030,9/19/14 0:00,62,1,48.0,1,52,1,1,50,1,63,1,52,1,1,37,1,58,1,63,1,0
705,8030,9/10/15 0:00,62,1,48.0,1,52,1,0,66,1,59,1,58,1,1,51,1,58,1,40,1,0
706,8673,2/22/10 0:00,30,0,,0,35,1,1,55,1,45,1,70,2,1,65,1,70,2,60,1,0
707,8673,2/22/11 0:00,67,2,,0,35,1,1,55,1,36,1,53,1,1,59,1,48,1,66,1,0
708,8673,2/22/12 0:00,69,2,,0,55,1,1,52,1,40,1,53,1,1,59,1,49,1,67,2,0
709,8673,9/20/13 0:00,69,2,,0,55,1,1,52,1,40,1,53,1,1,59,1,49,1,63,1,0
710,8673,9/19/14 0:00,54,1,51.0,1,36,1,0,52,1,51,1,64,1,1,47,1,46,1,66,1,0
711,8673,9/10/15 0:00,54,1,47.0,1,36,1,1,52,1,51,1,64,1,0,50,1,60,1,58,1,0
712,8197,2/22/10 0:00,70,2,,0,70,2,1,70,2,70,2,45,1,1,70,2,70,2,70,2,0
713,8197,2/22/11 0:00,36,1,,0,52,1,1,36,1,52,1,52,1,1,51,1,34,1,48,1,0
714,8197,2/22/12 0:00,45,1,,0,48,1,1,48,1,56,1,56,1,1,48,1,52,1,54,1,0
715,8197,9/20/13 0:00,45,1,,0,48,1,1,48,1,56,1,56,1,1,48,1,52,1,54,1,0
716,8197,9/19/14 0:00,63,1,36.0,1,48,1,1,47,1,62,1,69,2,1,58,1,62,1,54,1,0
717,8197,9/10/15 0:00,63,1,41.0,1,60,1,1,47,1,64,1,46,1,1,58,1,65,1,55,1,0
718,6421,2/22/10 0:00,30,0,,0,30,0,1,50,1,50,1,65,1,1,30,0,30,0,30,0,0
